Stnr;Dato;RR;TAM;TAN;TAX
25830;14.10.2015;0;-0.8;-4.6;5.9
25830;15.10.2015;0.1;-0.3;-5;7.7
25830;16.10.2015;0.1;0;-4.2;8.2
25830;17.10.2015;0;0.5;-4.3;8.8
25830;18.10.2015;0;0.6;-3.9;8.9
25830;19.10.2015;0;0.4;-3.8;9.2
25830;20.10.2015;0;0.2;-3;2
25830;21.10.2015;1;2.2;-0.6;5.8
25830;22.10.2015;3.3;4.5;2.7;7.7
25830;23.10.2015;15.4;2.6;1.6;3.9
25830;24.10.2015;0;2.7;1.3;4.8
25830;25.10.2015;5.7;-0.6;-1.4;3.6
25830;26.10.2015;2.5;1.8;-1;3.2
25830;27.10.2015;0.2;0.8;-3.4;3.5
25830;28.10.2015;0;-1.8;-2.9;1.4
25830;29.10.2015;0;-2.8;-6.7;0.3
25830;30.10.2015;0;0.9;-1.5;1.8
25830;31.10.2015;4.1;4;1.6;7.4
25830;01.11.2015;7.3;3.5;2.7;7
25830;02.11.2015;0;4.2;2.3;6.3
25830;03.11.2015;0;5.4;3.6;8.1
25830;04.11.2015;0.2;2.6;-0.3;5.3
25830;05.11.2015;0;3.1;-0.7;4.6
25830;06.11.2015;0.2;3.6;2.2;4.9
25830;07.11.2015;0;2.4;0.4;5
25830;08.11.2015;2.3;0.5;-0.5;0.9
25830;09.11.2015;5.1;0.3;-1;1.3
25830;10.11.2015;4.6;0.3;-0.9;1.4
25830;11.11.2015;4;0.3;-0.8;1.6
25830;12.11.2015;3.1;-0.1;-0.8;1.7
25830;13.11.2015;7.6;-1.5;-3.3;0.9
25830;14.11.2015;2.4;-1.7;-5.3;-0.2
25830;15.11.2015;8.5;-2.7;-5.8;0
25830;16.11.2015;0.9;-3;-10.1;-0.7
25830;17.11.2015;4.5;-1.8;-4.3;0
25830;18.11.2015;2.4;-1.4;-3.1;0.1
25830;19.11.2015;0.2;-9.2;-15.1;-1.5
25830;20.11.2015;0.1;-15.4;-18.3;-9.2
25830;21.11.2015;0.2;-13.9;-20.4;-10.5
25830;22.11.2015;0;-17.6;-22.7;-9.9
25830;23.11.2015;0;-5.3;-18.7;-2.4
25830;24.11.2015;0.4;-1.6;-3.4;0.7
25830;25.11.2015;0.2;-3.6;-4.6;-1.9
25830;26.11.2015;0;-2.9;-5.9;0.9
25830;27.11.2015;11.1;3.2;-0.7;6.1
25830;28.11.2015;6.2;-4;-5.1;3.5
25830;29.11.2015;6.4;-4.4;-7.4;-1.7
25830;30.11.2015;4;-4.8;-7;-3.4
25830;01.12.2015;2.9;-5.6;-6.1;-4.6
25830;02.12.2015;2;-1.6;-8.8;3.8
25830;03.12.2015;4.5;-4;-5.9;2.6
25830;04.12.2015;3;-3.4;-5.6;-2.2
25830;05.12.2015;10;0.4;-3.8;3.1
25830;06.12.2015;18.2;-2;-3.7;-0.4
25830;07.12.2015;4.1;-6;-12.7;-1.4
25830;08.12.2015;0.8;0.5;-10.6;2.2
25830;09.12.2015;6.4;-0.7;-3.7;2.6
25830;10.12.2015;6.9;-2.1;-5;2.8
25830;11.12.2015;11.2;-4.3;-5.4;-3.5
25830;12.12.2015;0.8;-5.8;-6.3;-4
25830;13.12.2015;0;-13;-17.6;-6
25830;14.12.2015;0.2;-13.5;-23.3;-5.7
25830;15.12.2015;0.3;-20.3;-22.2;-7.7
25830;16.12.2015;0;-13.8;-24.3;-3.5
25830;17.12.2015;4;2.2;-4.2;4.8
25830;18.12.2015;2.1;2.6;1.5;6.2
25830;19.12.2015;7.8;3.9;0.8;6.7
25830;20.12.2015;18.9;2.4;0.9;6.7
25830;21.12.2015;11.8;-0.4;-1.7;1.4
25830;22.12.2015;2.2;-1.7;-2.8;0.6
25830;23.12.2015;4.4;-1.6;-2.4;-0.4
25830;24.12.2015;2.9;-0.4;-2.7;1.5
25830;25.12.2015;4.1;-3.7;-4.7;0.9
25830;26.12.2015;3.2;-14.9;-24.7;-4.5
25830;27.12.2015;0.3;-12.5;-25.3;-11.2
25830;28.12.2015;0.7;-13.2;-23.2;-7.8
25830;29.12.2015;0.3;-7;-9.9;-5.5
25830;30.12.2015;0.5;-2.4;-6.4;-0.2
25830;31.12.2015;0.1;-3.5;-6.3;0.6
25830;01.01.2016;0;-5.2;-14.2;-0.7
25830;02.01.2016;3.2;-8;-17.7;-3.6
25830;03.01.2016;0;-14.6;-15.1;-12
25830;04.01.2016;0.1;-18;-21;-14.7
25830;05.01.2016;0;-14.8;-19.5;-12.4
25830;06.01.2016;0.1;-22.2;-24.9;-14.2
25830;07.01.2016;0;-18.7;-24.5;-15.6
25830;08.01.2016;0.1;-17.1;-23;-12.6
25830;09.01.2016;0;-15.8;-18.7;-15
25830;10.01.2016;1;-14.1;-16.5;-11.5
25830;11.01.2016;2.3;-10.9;-13.8;-9.5
25830;12.01.2016;0.3;-9.9;-11;-9.1
25830;13.01.2016;0.5;-12.9;-13.8;-10.2
25830;14.01.2016;3;-14.9;-23.3;-9
25830;15.01.2016;0.3;-8.6;-23.3;-5.8
25830;16.01.2016;3.5;-15.8;-22.2;-6.5
25830;17.01.2016;0;-13.1;-22.9;-9.2
25830;18.01.2016;0.4;-10.6;-13.2;-8
25830;19.01.2016;0.2;-17.5;-24.7;-12.5
25830;20.01.2016;0;-19.6;-23.8;-13
25830;21.01.2016;0.1;-24.6;-27.4;-17.5
25830;22.01.2016;0;-12.7;-27.9;-4.7
25830;23.01.2016;4.7;-3.6;-7.9;0.4
25830;24.01.2016;0.7;-0.9;-2.1;0.5
25830;25.01.2016;1.1;4.2;-1.5;6.6
25830;26.01.2016;4.2;-1.6;-4.2;6.2
25830;27.01.2016;4;-1.8;-7;3
25830;28.01.2016;1.4;-4;-6.3;-3.1
25830;29.01.2016;0.3;-2;-4.7;0.6
25830;30.01.2016;7.7;-5.7;-7.3;-2.9
25830;31.01.2016;3.7;-6.6;-7.9;-5
25830;01.02.2016;0.6;-5.7;-8.2;-1.2
25830;02.02.2016;9.4;-3.4;-4.7;-1
25830;03.02.2016;0.3;-6.4;-7.6;-2.9
25830;04.02.2016;0.7;-7.8;-8.6;-5.9
25830;05.02.2016;0.4;-5.9;-8.1;-3.9
25830;06.02.2016;2.3;-2.9;-5.9;-0.5
25830;07.02.2016;5.3;-1.4;-5.1;1.8
25830;08.02.2016;1;-3;-4;-2.3
25830;09.02.2016;6.9;-4.2;-4.5;-2.2
25830;10.02.2016;0.4;-9.7;-16.3;-3.4
25830;11.02.2016;0;-11.6;-20.1;-4.4
25830;12.02.2016;0.1;-14.3;-23.2;-9.2
25830;13.02.2016;0;-18.7;-25;-10.8
25830;14.02.2016;0.1;-24.3;-29.4;-18
25830;15.02.2016;0;-18.3;-26.9;-10.3
25830;16.02.2016;0.1;-10.4;-28.5;-4.9
25830;17.02.2016;1.5;-6.3;-9.3;-3.2
25830;18.02.2016;0.6;-10.4;-11.9;-7.9
25830;19.02.2016;0;-7.6;-15.5;-5.3
25830;20.02.2016;0.2;-5.1;-6.8;-3.5
25830;21.02.2016;2.4;-5.4;-7.8;-3.4
25830;22.02.2016;1.8;-5.2;-6.9;-4.2
25830;23.02.2016;0.3;-5.6;-6.8;-4
25830;24.02.2016;0.4;-7.2;-9;-4.8
25830;25.02.2016;0.1;-7.9;-11.1;-6
25830;26.02.2016;0;-7.2;-8.7;-6.5
25830;27.02.2016;0.1;-6.1;-8.5;-5.1
25830;28.02.2016;0.3;-10.3;-15.3;-5.4
25830;29.02.2016;0;-16.2;-24.4;-9.3
25830;01.03.2016;2.3;-8.7;-11.5;-8
25830;02.03.2016;1.6;-7.9;-9;-7.5
25830;03.03.2016;1.2;-6.9;-9.1;-5.3
25830;04.03.2016;1.3;-5.4;-6.2;-2.2
25830;05.03.2016;1.7;-8.6;-12.7;-5.7
25830;06.03.2016;0.3;-8.1;-8.5;-6
25830;07.03.2016;1.3;-10.6;-14.6;-4.8
25830;08.03.2016;0.1;-19.3;-26.3;-7.1
25830;09.03.2016;0.2;-7.8;-26;-4.4
25830;10.03.2016;0.1;-13.2;-18;-5.4
25830;11.03.2016;0;-14.4;-23.7;-4.5
25830;12.03.2016;0;-7.1;-18.9;0
25830;13.03.2016;0.3;0.4;-4.8;1.1
25830;14.03.2016;0;3.6;0.6;6.1
25830;15.03.2016;0.1;1.4;-7.5;10.5
25830;16.03.2016;0;2.1;-6.5;9.2
25830;17.03.2016;0;1.4;-3.9;3.8
25830;18.03.2016;0;-2.3;-3.6;1
25830;19.03.2016;0;-2.8;-5;-0.9
25830;20.03.2016;0;-2.7;-3.7;-0.9
25830;21.03.2016;0.2;-3.1;-5.6;-1.2
25830;22.03.2016;0.2;-3.3;-4.5;-1.8
25830;23.03.2016;0.5;-8;-11.8;-1
25830;24.03.2016;0;-6.1;-15.8;0.2
25830;25.03.2016;0.7;-2.3;-3.8;-0.2
25830;26.03.2016;0.9;-1.8;-8.5;1.1
25830;27.03.2016;2.4;-0.8;-2.8;1.9
25830;28.03.2016;1;-1.5;-3.1;-0.4
25830;29.03.2016;0.1;-1.5;-2.7;3.8
25830;30.03.2016;1.2;-9.1;-13.7;-0.9
25830;31.03.2016;0.1;-9.1;-18.5;-6.1
25830;01.04.2016;0;-5.2;-8.4;-0.8
25830;02.04.2016;2.9;-0.9;-4.6;3.2
25830;03.04.2016;0.9;-1.4;-6.1;0.4
25830;04.04.2016;0.9;0.3;-1.3;1.5
25830;05.04.2016;5.2;0.9;-0.6;4.4
25830;06.04.2016;5.2;-0.1;-0.9;2.1
25830;07.04.2016;0.8;-1.1;-3.6;0.8
25830;08.04.2016;3.4;-2.6;-3.8;1.3
25830;09.04.2016;1.3;-9.1;-12.7;0.3
25830;10.04.2016;0;-6.9;-20.3;-0.9
25830;11.04.2016;0;-3.4;-6.8;4.8
25830;12.04.2016;0.7;-9.6;-18.1;2.9
25830;13.04.2016;0;-4.6;-16;2.1
25830;14.04.2016;2.1;-1.4;-2.6;0.5
25830;15.04.2016;5.5;-3.7;-6.6;0.7
25830;16.04.2016;0.3;-4.9;-9.3;3.4
25830;17.04.2016;0.1;-6.3;-15.6;-0.5
25830;18.04.2016;0;-2.3;-3.9;-0.1
25830;19.04.2016;1.9;-2.6;-4.4;-0.6
25830;20.04.2016;0.1;-3.3;-5.8;-1.8
25830;21.04.2016;0.6;-2.6;-4;-1
25830;22.04.2016;1.2;-5.8;-7;-3.8
25830;23.04.2016;0;-7.2;-11.6;-2.3
25830;24.04.2016;0.1;-13.1;-21.2;1.5
25830;25.04.2016;0;-11;-23.2;-3.4
25830;26.04.2016;0.1;-8.3;-14.1;1.4
25830;27.04.2016;0.1;-11.1;-20;0.7
25830;28.04.2016;0;-8.7;-21.3;-1.1
25830;29.04.2016;0.1;-3.2;-6.6;-0.2
25830;30.04.2016;1;-2.5;-4.9;-0.4
25830;01.05.2016;0.2;-2.1;-3.9;0.1
25830;02.05.2016;0.7;-0.3;-2.3;1.3
25830;03.05.2016;4;-0.2;-1.3;1.6
25830;04.05.2016;1.7;0;-2.5;3.7
25830;05.05.2016;0;1.2;-2.9;3.2
25830;06.05.2016;0;0.9;-3.1;3.6
25830;07.05.2016;0;3.5;-0.7;5.3
25830;08.05.2016;0;3.6;1.5;10.1
25830;09.05.2016;0;0.9;-4.7;8.9
25830;10.05.2016;0;1.8;-6.2;10.9
25830;11.05.2016;0;1.7;-4.2;10
25830;12.05.2016;0;3;-4.5;8.8
25830;13.05.2016;0.3;-1;-2.7;3.8
25830;14.05.2016;0;-1.2;-4.5;1.7
25830;15.05.2016;0;-1.3;-5.9;3.1
25830;16.05.2016;0;-1;-9.9;2.4
25830;17.05.2016;0;0.1;-1.8;2.1
25830;18.05.2016;0.1;1.5;-1.2;7.5
25830;19.05.2016;4.1;2.7;0.6;8.2
25830;20.05.2016;7;2.4;1.5;4.6
25830;21.05.2016;15.9;2.2;0.7;3.8
25830;22.05.2016;16.7;3.1;1.6;5.3
25830;23.05.2016;13.7;3.7;0.1;5.6
25830;24.05.2016;0;4.1;1.4;8.4
25830;25.05.2016;0.1;2.8;-1.6;9.3
25830;26.05.2016;0;2.3;-5.1;7.9
25830;27.05.2016;0;3.3;-3.5;9.1
25830;28.05.2016;0;2.8;0.6;8
25830;29.05.2016;4.4;3.6;1.7;6.6
25830;30.05.2016;0.8;4.6;2.3;6.9
25830;31.05.2016;9.7;5.5;3;11
25830;01.06.2016;0;5.9;1.6;14.2
25830;02.06.2016;0.1;5.7;0.6;12.9
25830;03.06.2016;0;6.4;0.3;12.8
25830;04.06.2016;0;6.5;0;13.1
25830;05.06.2016;0;6.4;-0.6;13.8
25830;06.06.2016;0.1;7;2;13.6
25830;07.06.2016;0;7.2;0.2;13.8
25830;08.06.2016;0;5.7;3.4;9.8
25830;09.06.2016;0;3.5;-4.3;8.7
25830;10.06.2016;0;3.6;-1.4;7.7
25830;11.06.2016;0;4.3;-2.5;10.6
25830;12.06.2016;0;5.6;-1.4;11.5
25830;13.06.2016;0;6.5;-0.5;12.3
25830;14.06.2016;0;7.2;-0.4;13.2
25830;15.06.2016;0;5;0.6;11
25830;16.06.2016;0.7;5.7;3.2;9.5
25830;17.06.2016;0.7;6.1;1.4;12.4
25830;18.06.2016;4.2;7.5;4.2;11.5
25830;19.06.2016;0;4.2;2.1;8.1
25830;20.06.2016;0;4.1;-1.7;8.5
25830;21.06.2016;35.2;5.1;3.2;8.6
25830;22.06.2016;0.5;6.9;2.4;12
25830;23.06.2016;0.1;9.7;5.3;14.7
25830;24.06.2016;0;7.5;2.1;13.1
25830;25.06.2016;12.9;7.6;5.1;11.9
25830;26.06.2016;3;8.2;2.8;11.5
25830;27.06.2016;6.3;6.8;5.8;10.4
25830;28.06.2016;0.9;4.3;2.5;7.2
25830;29.06.2016;0.3;6;-0.4;9.9
25830;30.06.2016;2.6;6.4;5.2;8.7
25830;01.07.2016;6.7;5.5;4.1;7.1
25830;02.07.2016;4.2;4.9;3.9;7.5
25830;03.07.2016;1.2;4;2.7;6.5
25830;04.07.2016;0.4;5.3;1.6;8.4
25830;05.07.2016;0;6.1;3.3;9.4
25830;06.07.2016;0;5.1;4.5;9.2
25830;07.07.2016;0;5.1;1.2;8.7
25830;08.07.2016;0.5;7.7;4.4;13.2
25830;09.07.2016;0.3;6.3;5.7;9.9
25830;10.07.2016;0.8;6.9;1.1;10.2
25830;11.07.2016;1.4;8.7;6.5;11.2
25830;12.07.2016;2;8.4;6.7;10.8
25830;13.07.2016;0.5;9.5;7.1;12.7
25830;14.07.2016;8.2;9.4;7.1;12.2
25830;15.07.2016;0;8.3;7;10.9
25830;16.07.2016;1.1;5.8;5.2;9
25830;17.07.2016;4.8;5;2.7;7.3
25830;18.07.2016;0.7;7.3;4.4;10.8
25830;19.07.2016;0;7.7;3.7;10
25830;20.07.2016;7.4;13.4;8.3;19.4
25830;21.07.2016;0.2;13.1;10.8;16.8
25830;22.07.2016;0.1;13;10.3;17.1
25830;23.07.2016;1.2;12.9;9.7;16.6
25830;24.07.2016;0.3;12.6;6;18.2
25830;25.07.2016;1.9;11.9;10.5;14.7
25830;26.07.2016;7.3;8.6;7.4;12.4
25830;27.07.2016;1.9;8.3;7;9.5
25830;28.07.2016;25.8;8.2;6.1;10.8
25830;29.07.2016;0.9;8;6.3;9.6
25830;30.07.2016;7.8;6.7;5.6;9
25830;31.07.2016;0;6.2;4.5;8.1
25830;01.08.2016;0.8;6.2;4.2;8.6
25830;02.08.2016;0.1;6.7;4.9;8.4
25830;03.08.2016;0.8;8;5.9;10.8
25830;04.08.2016;7.1;8.7;6.2;11.9
25830;05.08.2016;2.3;9.6;7.5;13.1
25830;06.08.2016;0.9;6.6;5.6;9.8
25830;07.08.2016;0.1;7.3;5.3;10.9
25830;08.08.2016;6.9;6.2;5.1;8.9
25830;09.08.2016;6.3;5;4.2;6.7
25830;10.08.2016;4.1;2.7;1.3;5.4
25830;11.08.2016;0.5;2.5;0.4;5.8
25830;12.08.2016;0.1;5.5;0.2;10.3
25830;13.08.2016;7;7.2;6.5;9.2
25830;14.08.2016;2.2;6.8;5.7;8.5
25830;15.08.2016;0.2;8.6;5.5;12.6
25830;16.08.2016;0;11.9;6.6;16.7
25830;17.08.2016;0;12.3;5;19.2
25830;18.08.2016;0;10.6;6.4;16.5
25830;19.08.2016;6.8;8.4;7.2;13.6
25830;20.08.2016;6.7;8.6;5;11.7
25830;21.08.2016;4.9;9.3;6.6;11.8
25830;22.08.2016;1;9.3;6.7;11.5
25830;23.08.2016;1.7;11.6;7.9;15.5
25830;24.08.2016;0;10.8;9.5;13
25830;25.08.2016;44.2;10.8;7.2;15.1
25830;26.08.2016;2.4;9.1;6.6;13.9
25830;27.08.2016;36.3;6.3;5.3;7.6
25830;28.08.2016;0.7;6.5;3.1;9.3
25830;29.08.2016;2.9;6.1;5;8.4
25830;30.08.2016;0.9;7.6;4.5;10.6
25830;31.08.2016;0.8;9.5;6.4;12.4
25830;01.09.2016;12.9;6.4;5.5;9.6
25830;02.09.2016;7.6;7.1;5.1;10.3
25830;03.09.2016;12.1;5.6;4.7;8
25830;04.09.2016;0.2;7;2.4;11.9
25830;05.09.2016;0;7.3;1.7;10.5
25830;06.09.2016;0;10.2;7.8;13.4
25830;07.09.2016;1.7;7.6;6.4;11.5
25830;08.09.2016;0.3;10.9;6.8;14.9
25830;09.09.2016;1.6;10.3;9.5;12.4
25830;10.09.2016;0.9;9.9;8.8;12
25830;11.09.2016;16.6;6.4;5.4;10.1
25830;12.09.2016;0.3;8;2.7;12.3
25830;13.09.2016;0;12;7.2;17
25830;14.09.2016;0;12.7;10.1;16.5
25830;15.09.2016;1.5;12.1;7.5;16.9
25830;16.09.2016;0;10.7;8.5;13
25830;17.09.2016;1.4;10.2;9;12.6
25830;18.09.2016;0.1;9.4;7.4;12
25830;19.09.2016;0.1;8.7;7.1;11.8
25830;20.09.2016;0;7.7;4.3;12.3
25830;21.09.2016;0;8;4.3;11.4
25830;22.09.2016;1;7.9;7.4;9.7
25830;23.09.2016;3.1;4.6;2.9;7.4
25830;24.09.2016;1.7;4.7;0.9;8.1
25830;25.09.2016;0.1;8.3;5.7;10
25830;26.09.2016;4.6;6.5;4.9;8.3
25830;27.09.2016;0.5;4.6;1.9;6.7
25830;28.09.2016;43.8;3.7;0.6;5.7
25830;29.09.2016;16.2;3.5;1.9;7.7
25830;30.09.2016;32.1;0.1;-0.9;3.6
25830;01.10.2016;9.3;0.7;-0.5;2.6
25830;02.10.2016;1.4;-0.2;-4.3;4.6
25830;03.10.2016;0.1;-0.5;-5.5;4.7
25830;04.10.2016;0;0.5;-3.8;5.6
25830;05.10.2016;0;0.3;-4.8;7.7
25830;06.10.2016;0;2;-4.8;8.7
25830;07.10.2016;0;2.3;-1.5;5.3
25830;08.10.2016;0;-0.3;-3.6;3.9
25830;09.10.2016;0;-2.5;-5.6;-1
25830;10.10.2016;0.4;0.2;-1.7;4.2
25830;11.10.2016;0.1;-2.2;-5;5.5
25830;12.10.2016;0.5;-0.8;-6.2;7.5
25830;13.10.2016;0;-1.1;-6.4;6
25830;14.10.2016;0;-0.9;-6;5
25830;15.10.2016;0;-4.9;-7.7;0.4
25830;16.10.2016;0.3;-2.6;-5.1;-1.5
25830;17.10.2016;4;-0.4;-1.7;0.2
25830;18.10.2016;4.5;0.4;-0.5;1.4
25830;19.10.2016;4.1;-0.1;-0.7;1
25830;20.10.2016;1;-0.1;-1.1;1.4
25830;21.10.2016;1.9;-2.9;-3.9;-0.2
25830;22.10.2016;0.6;-3.3;-4.4;-1.4
25830;23.10.2016;1.6;-3.3;-5;-1.8
25830;24.10.2016;5.5;-1.8;-2.7;-0.6
25830;25.10.2016;0.4;-1.3;-2.7;-0.3
25830;26.10.2016;0.3;-0.1;-3.7;2.7
25830;27.10.2016;10;1.6;0.7;3.3
25830;28.10.2016;26.6;-2;-3.1;3.1
25830;29.10.2016;11.6;-2.9;-3.7;-2.3
25830;30.10.2016;0.9;0.1;-4.5;1.9
25830;31.10.2016;0.2;2.5;1.3;3.5
25830;01.11.2016;4.1;-1.5;-2.3;2.7
25830;02.11.2016;0.6;-7.4;-10.7;-1.4
25830;03.11.2016;0;-9.6;-12.8;-3.5
25830;04.11.2016;0.1;-8;-13.1;-6.6
25830;05.11.2016;6.3;-7.2;-7.7;-5.9
25830;06.11.2016;9.3;-13.1;-18;-7.1
25830;07.11.2016;1.4;-17.7;-21.5;-13.9
25830;08.11.2016;0.6;-16.1;-22.3;-13
25830;09.11.2016;2.5;-14.6;-16.8;-13.3
25830;10.11.2016;2.6;-13.7;-16.3;-11.2
25830;11.11.2016;2.6;-8.4;-21;-5.1
25830;12.11.2016;0;-6.7;-16.6;-2.4
25830;13.11.2016;4.9;-1.5;-3;-0.2
25830;14.11.2016;2.1;1.1;-2.8;2.7
25830;15.11.2016;6.4;1.1;-1.3;5.6
25830;16.11.2016;9.4;-1.4;-3.2;0.4
25830;17.11.2016;8;-4.8;-7.4;-3
25830;18.11.2016;2.1;-4.4;-6.2;-3.2
25830;19.11.2016;2.5;-4.4;-8.8;-1.8
25830;20.11.2016;2;-5.4;-10.1;-4
25830;21.11.2016;0.9;-6.2;-10.4;-3.6
25830;22.11.2016;4.5;-2.2;-12.4;1.4
25830;23.11.2016;7.2;-2;-5;1.2
25830;24.11.2016;4.4;-2.9;-5.7;-1.8
25830;25.11.2016;7.9;0.5;-1.8;0.7
25830;26.11.2016;17.7;-2;-4.1;2.3
25830;27.11.2016;12.3;-6.2;-7.9;-3
25830;28.11.2016;0;-9.6;-14.4;-5.4
25830;29.11.2016;0;-4.7;-8.5;-2.9
25830;30.11.2016;7.1;-4.7;-5.5;-3.9
25830;01.12.2016;3.7;-4.1;-6.4;-1.6
25830;02.12.2016;3.8;-6.6;-8.8;-5.5
25830;03.12.2016;0.3;-3.9;-7.1;-2.8
25830;04.12.2016;1.7;-1.1;-3;-0.4
25830;05.12.2016;11.8;-2.4;-3.5;-0.5
25830;06.12.2016;4.1;-8.3;-13;-2.9
25830;07.12.2016;0.4;0.8;-12.9;4.3
25830;08.12.2016;17.2;2.1;1.1;5
25830;09.12.2016;16.4;-0.1;-1.1;1.8
25830;10.12.2016;4.5;-0.2;-1;1.5
25830;11.12.2016;1.8;-3.4;-5.6;-0.7
25830;12.12.2016;0.5;-5.1;-15.7;-2.5
25830;13.12.2016;0.3;-3.9;-9;-0.1
25830;14.12.2016;0.8;-10;-14.5;-4.8
25830;15.12.2016;0.3;-1.8;-13.5;3.9
25830;16.12.2016;0.5;-2.6;-5.6;2
25830;17.12.2016;0.6;-1;-2.5;0.8
25830;18.12.2016;0.7;-0.8;-4.9;0.9
25830;19.12.2016;3.5;3.2;0.6;6.4
25830;20.12.2016;1.2;0.8;-0.6;3.3
25830;21.12.2016;0.1;-3.1;-4.1;0.9
25830;22.12.2016;11.3;-4.2;-5.1;-2.6
25830;23.12.2016;16;-4.2;-5.9;-3.3
25830;24.12.2016;13.2;-4.9;-7;-1.4
25830;25.12.2016;15.3;-1.5;-5.1;3.9
25830;26.12.2016;20.5;-4.9;-6.9;2.2
25830;27.12.2016;19.3;-5.5;-7.9;-2.1
25830;28.12.2016;6.5;-2.5;-4.8;-1.6
25830;29.12.2016;2.1;-1;-3.1;-0.5
25830;30.12.2016;6.8;0.8;-1.3;2
25830;31.12.2016;31.4;-1.8;-2.7;1.3
25830;01.01.2017;5.8;-6.7;-8.4;-2.7
25830;02.01.2017;1.1;-9.3;-10.8;-8.3
25830;03.01.2017;2.9;-6.1;-10.7;-3.1
25830;04.01.2017;8.9;-10.1;-11.1;-5.5
25830;05.01.2017;0;-20.2;-25;-10.6
25830;06.01.2017;0.1;-6.4;-19.9;-0.8
25830;07.01.2017;9.4;-5.6;-8.3;-0.3
25830;08.01.2017;0.1;-2.7;-8.8;-0.6
25830;09.01.2017;7;-0.1;-1;1.6
25830;10.01.2017;6.3;-3;-4.6;-0.1
25830;11.01.2017;4.5;-3.6;-5.5;-1.4
25830;12.01.2017;13;-5.6;-6.7;-4.3
25830;13.01.2017;8.9;-9.2;-15.9;-6.2
25830;14.01.2017;0.2;-10.8;-16.1;-6.1
25830;15.01.2017;0.4;-14.7;-17.7;-10.7
25830;16.01.2017;0;-16.9;-25.5;-6.5
25830;17.01.2017;0.1;-2.2;-7.9;-0.1
25830;18.01.2017;0;0.3;-0.8;2
25830;19.01.2017;18.7;0.4;-1.2;0.8
25830;20.01.2017;24.6;0.6;0.1;1.4
25830;21.01.2017;0;-1;-2.1;2.4
25830;22.01.2017;0.2;-4.2;-6.9;2.5
25830;23.01.2017;1.2;-3.4;-5.3;-2.7
25830;24.01.2017;0;-3.2;-5.8;-1.5
25830;25.01.2017;0;1.4;-1.8;3.8
25830;26.01.2017;2.3;-1.9;-7.1;3.3
25830;27.01.2017;0.2;-2;-9.2;2.7
25830;28.01.2017;0;-5.8;-13.1;-2.3
25830;29.01.2017;1.2;-4.8;-6.4;-1.9
25830;30.01.2017;5;-10.9;-18.3;-3.1
25830;31.01.2017;0;-16.1;-20.9;-12.5
25830;01.02.2017;0.5;-9.3;-19.6;-5.2
25830;02.02.2017;0;-6;-7.9;-5
25830;03.02.2017;1.4;-3.5;-5.9;-1.1
25830;04.02.2017;3.3;-4.6;-6.6;-2.5
25830;05.02.2017;3.2;-6.7;-7;-5.1
25830;06.02.2017;3.1;-8;-9.7;-6.3
25830;07.02.2017;5.3;-15.4;-19.9;-9.7
25830;08.02.2017;2.8;-18;-20;-15.3
25830;09.02.2017;0.5;-15.8;-21.4;-11.5
25830;10.02.2017;0.4;-12.3;-13.7;-11.3
25830;11.02.2017;1.7;-12.2;-16.3;-6.7
25830;12.02.2017;0.1;-11.4;-18.3;-5.3
25830;13.02.2017;0.3;-7.7;-11.2;-3
25830;14.02.2017;0.1;-9.3;-12.3;-1.9
25830;15.02.2017;0;-4.3;-18.3;6.5
25830;16.02.2017;0.5;0.3;-1.1;2.6
25830;17.02.2017;1.1;-2.5;-4;-0.7
25830;18.02.2017;0;-1.9;-7.2;1.8
25830;19.02.2017;3.8;-0.7;-1.5;1.1
25830;20.02.2017;8.3;-1;-1.9;0.8
25830;21.02.2017;7.1;-4.3;-5.4;-1.9
25830;22.02.2017;4.8;-4.1;-5.7;-2.4
25830;23.02.2017;7.2;-12.7;-19;-3.7
25830;24.02.2017;0.3;-12.6;-19.4;-10
25830;25.02.2017;0.3;-10.4;-20;-6.3
25830;26.02.2017;6.1;-3.8;-6.8;-1.4
25830;27.02.2017;3.2;-3.3;-5.3;-1.5
25830;28.02.2017;1.8;-4;-4.8;-2.9
25830;01.03.2017;0.8;-6.4;-8.6;-3.1
25830;02.03.2017;0.6;-9.1;-13;-6.2
25830;03.03.2017;1.2;-5.9;-11.6;-1
25830;04.03.2017;0.2;-6.7;-8;-6
25830;05.03.2017;2.5;-9;-10.2;-6.1
25830;06.03.2017;5.7;-12.9;-14.8;-10
25830;07.03.2017;0.5;-18;-22;-10.2
25830;08.03.2017;0;-16;-27.1;-9.6
25830;09.03.2017;4;-4.7;-10;-1
25830;10.03.2017;5.9;-4.3;-6.2;-2.3
25830;11.03.2017;0.5;-7.5;-18.1;-3.2
25830;12.03.2017;1.7;-2.4;-4.2;-0.9
25830;13.03.2017;1.1;-2;-5.3;2.1
25830;14.03.2017;5.9;-2.1;-3.6;1.4
25830;15.03.2017;16.8;-4.1;-4.7;-3.3
25830;16.03.2017;8.5;-1.7;-4.8;1.9
25830;17.03.2017;8.1;-5.6;-6.1;-1.4
25830;18.03.2017;4.4;-9.9;-12.6;-6.1
25830;19.03.2017;0.6;-9.7;-17;-7.1
25830;20.03.2017;3.2;-3.7;-7.3;-1.5
25830;21.03.2017;6.6;-4.2;-6;-2.7
25830;22.03.2017;0.6;-7;-8.8;-4.7
